CODMUNRES,municipio,uf,REG,deaths_total,live_births,nmr,idhm,expA,SMR_A,SMR_A_lo,SMR_A_hi,SMR_A_eb,expB,SMR_B,sig_excess,sig_deficit,excess_deaths,illdef_share,exp_prenatal,exp_delivery,exp_newborn,exp_malformation
520013,Acreúna,GO,Central-West,33,2806,11.760513186029936,0.686,23.39538870061477,1.4105343759102769,0.9707885518294104,1.9809784961312729,1.0886936684554693,23.321958067340336,1.414975530987367,False,False,9.60461129938523,0.05714285714285714,5.711677743341139,1.5450219695234952,9.35634682709866,5.195156946219544
520015,Adelândia,GO,Central-West,2,253,7.905138339920948,0.702,2.0355875215448638,0.9825173218207511,0.11034908046011778,3.547314436673534,0.9995906181936608,2.0645778614434502,0.9687210336556159,False,False,0.0,0.0,0.4728670490668484,0.14994740069536747,0.8302994778036434,0.4677467909335286
520017,Água Fria de Goiás,GO,Central-West,5,598,8.361204013377925,0.671,5.0219682692263,0.995625565903927,0.3208597961754958,2.3234245020332485,0.9997556808642948,5.0612835903824696,0.9878916900647651,False,False,0.0,0.16666666666666666,1.1550551406450884,0.3520333646809201,2.0639916926197004,1.1142716753401876
520020,Água Limpa,GO,Central-West,3,193,15.544041450777202,0.722,1.4758021339042964,2.0327928325075493,0.4085727733037564,5.939389974392532,1.0176472820977818,1.536752539686918,1.9521685648954183,False,False,1.5241978660957036,0.0,0.3491318114454802,0.10335326199141005,0.593618750301332,0.3569723392874708
520025,Águas Lindas de Goiás,GO,Central-West,272,31988,8.50318869576091,0.686,293.44637035004126,0.9269155371577481,0.8200193684554589,1.0438745887306171,0.9433146604675254,286.7467452398207,0.948572231473849,False,False,0.0,0.07167235494880546,78.4702521251713,25.04605419096027,114.61065718114435,56.73564756189007
520030,Alexânia,GO,Central-West,42,4483,9.368726299353112,0.682,39.001480179535314,1.0768822056665956,0.7760402181189127,1.4556688228939008,1.0242019493517245,38.53120904730927,1.0900254894268095,False,False,2.9985198204646863,0.023255813953488372,9.596598241181429,2.960073093637972,15.65800320844798,8.177379731730706
520055,Alto Horizonte,GO,Central-West,12,1181,10.160880609652835,0.719,9.271380680357373,1.294305607084343,0.6680245430085295,2.2610287268550704,1.0289767863692478,9.113838660029968,1.3166790029570856,False,False,2.728619319642627,0.0,2.24662593529316,0.6222939121451113,3.6981088796400567,2.1839716351962815
520060,Alto Paraíso de Goiás,GO,Central-West,16,1396,11.461318051575931,0.713,10.953589214224808,1.4607084205076546,0.8343848521729325,2.3722304797438545,1.0526501929826364,11.483998708933312,1.3932429291857833,False,False,5.046410785775192,0.1111111111111111,2.6728074449607506,0.7082194529112475,4.3526106919641485,2.5875831364336115
520080,Alvorada do Norte,GO,Central-West,14,1410,9.929078014184398,0.66,12.350624519674897,1.1335459172690094,0.6192019429184431,1.902008901942983,1.016961041324886,13.069193771475662,1.0712213962697439,False,False,1.6493754803251033,0.06666666666666667,2.8684462245891353,0.9536889002489877,5.086920296845111,2.598531948399351
520085,Americano do Brasil,GO,Central-West,6,839,7.151370679380214,0.7,6.8193415167248626,0.8798503470290532,0.3212899375537676,1.9151043877798386,0.9910663087106106,6.873667052081485,0.8728965128130667,False,False,0.0,0.0,1.6445144455590175,0.5111127361447583,2.7415068802400913,1.536828045775323
520090,Amorinópolis,GO,Central-West,2,371,5.3908355795148255,0.681,3.038134428222961,0.6582987182597521,0.07393524431042102,2.376744404464078,0.9881939556398878,3.140863687137339,0.6367675261395536,False,False,0.0,0.0,0.6964633352639444,0.21409753514518162,1.2473370476209498,0.6910842961873174
520110,Anápolis,GO,Central-West,565,65388,8.640729185783325,0.737,539.0566431573866,1.0481273297935014,0.9634715598615835,1.1382280737523032,1.041579160027338,533.8054058229834,1.0584381383866335,False,False,25.94335684261341,0.030874785591766724,155.98891966999196,38.74244558390433,200.67786188144373,115.87819900057255
520120,Anhanguera,GO,Central-West,1,86,11.627906976744184,0.725,0.6305555488775484,1.5859031004962203,0.020731136058116793,8.82357723069111,1.0043197310668623,0.6428396106315525,1.555597980369564,False,False,0.3694444511224516,0.0,0.14646961985325663,0.03962668308303562,0.25394995602731746,0.16129784517240484
520130,Anicuns,GO,Central-West,18,2353,7.64980875478113,0.714,19.22020164660522,0.9365146282520539,0.5547545731574361,1.4801738523942605,0.9882801970700879,19.52574005377546,0.9218600652485668,False,False,0.0,0.0,4.868419692330173,1.3895923856006787,7.565511156816404,4.282600991557061
520140,Aparecida de Goiânia,GO,Central-West,819,83371,9.823559750992551,0.718,720.0960114685208,1.1373483354390206,1.0607778575610913,1.2179853339289224,1.122863573600362,711.0422291472104,1.1518303223456487,True,False,98.90398853147917,0.028469750889679714,205.6289360991055,53.74835409073962,271.08515183778593,147.71145831035162
520145,Aparecida do Rio Doce,GO,Central-West,1,340,2.941176470588235,0.693,2.692540036504416,0.3713965201788597,0.004854944661455001,2.0663594629348596,0.9806758675444802,2.6957709436129074,0.3709513979180245,False,False,0.0,0.0,0.6172153424389065,0.17559880241395426,1.0999455660896387,0.6379295668873459
520150,Aporé,GO,Central-West,11,700,15.714285714285715,0.693,5.6437830084291365,1.9490472939110548,0.9716337763696539,3.487596367359445,1.0591598118490113,5.814653225114004,1.8917723162733115,False,False,5.3562169915708635,0.15384615384615385,1.3153526642169338,0.38137655538608917,2.2952631448790686,1.3046463437046845
520160,Araçu,GO,Central-West,5,392,12.755102040816327,0.693,3.1781597259507346,1.5732374805373472,0.5070065239662331,3.671358626150674,1.0206856935482984,3.1715648717958826,1.5765088220215957,False,False,1.8218402740492654,0.0,0.7337798528474523,0.21647470998034246,1.2986420303163446,0.7315052061386846
520170,Aragarças,GO,Central-West,34,2548,13.343799058084771,0.732,20.305021631892494,1.6744626337455957,1.1594349155867845,2.339966948235335,1.1301812205324002,21.98369142240774,1.5466010392296612,True,False,13.694978368107506,0.08108108108108109,5.285155319493827,1.5251599739346131,7.886913822916141,4.591787944522966
520180,Aragoiânia,GO,Central-West,21,1463,14.354066985645934,0.684,12.279659338574488,1.7101451612775629,1.058204967089475,2.614261470675206,1.0897394646657128,11.978703636797759,1.7531112411437775,True,False,8.720340661425512,0.045454545454545456,2.9156376536730293,0.8577381427046812,4.978448213550264,2.7091852442784345
520215,Araguapaz,GO,Central-West,9,639,14.084507042253522,0.674,5.305951591897058,1.696208464047105,0.7740147930235696,3.2201162024749386,1.0409538513029735,5.557838543551852,1.6193345541571569,False,False,3.694048408102942,0.0,1.233800505308123,0.3497374504450455,2.165347965511908,1.1951456909803804
520235,Arenópolis,GO,Central-West,2,408,4.901960784313726,0.687,3.32128701152425,0.6021762024963128,0.06763197833224231,2.174117737260742,0.9850220715625286,3.493089431810393,0.5725590595495985,False,False,0.0,0.0,0.7596283894742245,0.2325183840407159,1.3639054527649168,0.7607885020580416
520250,Aruanã,GO,Central-West,16,1306,12.251148545176113,0.675,10.831079512953961,1.4772304072612537,0.8438225300020324,2.3990626387240774,1.0539973784182857,11.3572158651421,1.4087959751744852,False,False,5.168920487046039,0.058823529411764705,2.520887395937498,0.6881773239109058,4.4145229907255565,2.451212304409049
520260,Aurilândia,GO,Central-West,4,337,11.869436201780417,0.7,2.7391547697888314,1.4603044866677506,0.3928768172020153,3.7386542935513765,1.0143877127936962,2.8476220313488416,1.4046808024256323,False,False,1.2608452302111686,0.2,0.6419036409999284,0.20475053212188238,1.1146188407210216,0.6211183226233701
520280,Avelinópolis,GO,Central-West,3,272,11.029411764705882,0.66,2.2677782828738025,1.3228806460736993,0.26588691462940267,3.865176972764078,1.0084006896633602,2.2273281898900743,1.3469052354372884,False,False,0.7322217171261975,0.25,0.49650678430477646,0.14711381220752495,0.9495466942399271,0.5159514326463492
520310,Baliza,GO,Central-West,3,313,9.584664536741212,0.655,2.758077262056931,1.0877142715583852,0.21862062350174793,3.1780706504796066,1.0027600242821046,2.946503080767222,1.0181560710328015,False,False,0.24192273794306907,0.0,0.6258306202519236,0.22560681145381842,1.149332504905944,0.5763103592488675
520320,Barro Alto,GO,Central-West,17,1628,10.442260442260444,0.742,12.70124700826775,1.3384512551353438,0.7792523916293848,2.1431052706680465,1.044046602047431,12.685627763050618,1.3400992302104149,False,False,4.2987529917322505,0.05555555555555555,3.2411833528436613,0.9217695099601754,4.960855008191582,2.9549440993834097
520330,Bela Vista de Goiás,GO,Central-West,52,4705,11.052072263549416,0.716,38.148294967538384,1.3631015499971488,1.0179561623093651,1.7875624473410334,1.1125764867476053,37.801327833613854,1.3756130533002162,True,False,13.851705032461616,0.018867924528301886,9.738113361808061,2.5656300310521285,14.93308841640858,8.611189910311618
520340,Bom Jardim de Goiás,GO,Central-West,14,1066,13.133208255159476,0.67,8.993062695866529,1.5567555207231907,0.8503811168083911,2.61212432020229,1.0533291832554579,9.557802914600565,1.4647717812441503,False,False,5.006937304133471,0.0,2.099960385466261,0.622829080332219,3.6731768191100156,1.9827043377055626
520350,Bom Jesus de Goiás,GO,Central-West,25,3626,6.894649751792609,0.701,30.34796384700057,0.823778495520742,0.5329604978271218,1.2161096171463632,0.9535937350056236,31.149242745850742,0.8025877291456834,False,False,0.0,0.038461538461538464,7.505987379327514,2.0991500795722255,12.08620367101359,6.66463189900354
520355,Bonfinópolis,GO,Central-West,12,1284,9.345794392523365,0.683,10.782051128707502,1.1129607768274883,0.5744277937584118,1.9442365655346365,1.0127298818786592,10.591877679037568,1.1329435973141244,False,False,1.2179488712924975,0.07692307692307693,2.5746228326064995,0.7865735193087535,4.364852650202492,2.364561495890622
520357,Bonópolis,GO,Central-West,5,448,11.160714285714286,0.63,4.003465053910754,1.24891810785654,0.4024882679292343,2.9145162922693517,1.011209896550831,4.09326113847301,1.2215199155031797,False,False,0.9965349460892456,0.16666666666666666,0.8724164337224819,0.29778179617191675,1.6963270077574757,0.8400110862653464
520360,Brazabrantes,GO,Central-West,4,489,8.1799591002045,0.701,3.9339712359261347,1.0167842518701895,0.2735531968181785,2.6031590285285526,1.0007433303625388,3.9238491097749435,1.0194071912794385,False,False,0.06602876407386526,0.2,0.9265023783906133,0.28186211772453174,1.5943692144974606,0.9040338137424522
520380,Britânia,GO,Central-West,9,849,10.60070671378092,0.672,7.0140327555389295,1.2831419974326135,0.5855240724320975,2.4359425292279813,1.0216081263434773,7.444892720779413,1.2088824295453087,False,False,1.9859672444610705,0.18181818181818182,1.618691752395587,0.4655685217780229,2.870555848373762,1.5891258583268006
520390,Buriti Alegre,GO,Central-West,8,1276,6.269592476489028,0.71,10.260120691961273,0.7797179234224739,0.3357358799535809,1.5364342164394384,0.9762478688879317,10.413106504787326,0.7682625733561907,False,False,0.0,0.0,2.511841882449318,0.7099585204366179,4.087224041104279,2.348457920513597
520393,Buriti de Goiás,GO,Central-West,2,342,5.847953216374268,0.687,2.7055423015646864,0.7392233338371191,0.08302409874303544,2.6689174285364436,0.9919458512477232,2.7954779685446987,0.7154411597960768,False,False,0.0,0.0,0.6162666723141226,0.17156464680499459,1.1074882185575474,0.6443328358230724
520396,Buritinópolis,GO,Central-West,3,445,6.741573033707866,0.704,3.4376064231601204,0.8727002543944987,0.17540477194669069,2.549845246751798,0.9950458859753406,3.660703651476633,0.8195145757810463,False,False,0.0,0.0,0.8020639450423771,0.2111572623266834,1.3885723474664504,0.8365701808348902
520400,Cabeceiras,GO,Central-West,15,1112,13.489208633093524,0.668,9.64696829341769,1.5548926402333867,0.8696269912827407,2.564705365786384,1.056621101155403,9.76103235140186,1.5367227010415276,False,False,5.3530317065823105,0.0,2.2608780949285077,0.7612027978153955,3.955983158767016,2.0407087301360822
520410,Cachoeira Alta,GO,Central-West,9,1405,6.405693950177936,0.71,11.035489991185166,0.8155505561772919,0.3721524849803446,1.5482575494394033,0.978781464861633,11.201999869381083,0.8034279686612115,False,False,0.0,0.18181818181818182,2.6780413940374515,0.6512414812963627,4.3876125724820225,2.6314042516942884
520420,Cachoeira de Goiás,GO,Central-West,1,160,6.25,0.727,1.2219331822339106,0.8183753535294153,0.010697911363764417,4.55324044281238,0.997422865249456,1.2708435506728488,0.786878919494496,False,False,0.0,0.0,0.28701100241427857,0.08802957263711073,0.49322560188378123,0.2955209811197403
520425,Cachoeira Dourada,GO,Central-West,9,932,9.656652360515022,0.698,7.481460041660115,1.202973744414055,0.5489416504701367,2.283749508180775,1.016438724508323,7.74453740859871,1.1621094360016078,False,False,1.5185399583398853,0.1,1.8075655429127302,0.5064923624333334,2.9952148802938714,1.7237488274487813
520430,Caçu,GO,Central-West,11,1789,6.148686416992733,0.73,13.609275528882096,0.8082722681788169,0.4029377012650822,1.4463104282509338,0.9735108593655932,13.757673534595297,0.7995537888247748,False,False,0.0,0.0,3.4015166136436195,0.7744292239189696,5.322153372066933,3.3406153162640404
520440,Caiapônia,GO,Central-West,12,2104,5.7034220532319395,0.693,17.338512973577018,0.6921008749878014,0.35721113174425206,1.2090343668942902,0.9477808356810619,17.792154404985183,0.6744545785100494,False,False,0.0,0.07692307692307693,4.278781294001013,1.1953684865448502,6.900308277900076,3.869155352376698
520450,Caldas Novas,GO,Central-West,138,14231,9.697140046377626,0.733,114.4219182259898,1.2060626332748778,1.013226766481846,1.4249084201692905,1.1182948377861885,116.31055927341782,1.1864786900009274,True,False,23.5780817740102,0.06756756756756757,31.063250391366246,7.741923290728254,43.60197945090742,25.698045186697055
520455,Caldazinha,GO,Central-West,2,462,4.329004329004329,0.685,3.791953050118987,0.527432690638731,0.05923733976387641,1.9042611833134409,0.9797944705658223,3.6938175119039096,0.5414452645683455,False,False,0.0,0.0,0.8816740780541421,0.27333017118524394,1.5485592148940752,0.8561659907789668
520460,Campestre de Goiás,GO,Central-West,7,492,14.227642276422763,0.653,4.262424145398797,1.6422579642986401,0.6579426609717056,3.38381683048501,1.0307052030380435,4.163593109533574,1.68124017305432,False,False,2.737575854601203,0.0,0.9617439249139649,0.3335988471927446,1.7757842508420107,0.9107183026609186
520465,Campinaçu,GO,Central-West,3,409,7.334963325183374,0.631,3.619456228259002,0.8288537865377178,0.16659203280016358,2.4217351573041457,0.9930015837973164,3.6044681571454045,0.8323003198274557,False,False,0.0,0.0,0.783298958868555,0.2566393818672544,1.5350893863622435,0.7715607882772896
520470,Campinorte,GO,Central-West,14,1721,8.134805345729227,0.688,14.437528620743729,0.9696950473840037,0.529698045955798,1.6270788718801394,0.995595283508698,14.24393410111269,0.9828745275440699,False,False,0.0,0.06666666666666667,3.459861465570124,1.0113906268703057,5.830362421480247,3.1799202714480295
520480,Campo Alegre de Goiás,GO,Central-West,8,851,9.400705052878966,0.694,6.873865200962127,1.1638284671163248,0.5011286297065313,2.2933240665995482,1.012271516835416,6.925991805436991,1.1550692268679699,False,False,1.1261347990378727,0.1111111111111111,1.6400166459696477,0.46015647993734593,2.7678181179714594,1.5799890077636574
520485,Campo Limpo de Goiás,GO,Central-West,14,1352,10.355029585798816,0.661,11.73452409491022,1.193060739981131,0.6517120453275076,2.0018705139619604,1.0234451315732238,11.305868019188361,1.2382950142562383,False,False,2.2654759050897795,0.0,2.69855076800948,0.8610975830717859,4.843892154190524,2.5091800630044725
520490,Campos Belos,GO,Central-West,23,3388,6.78866587957497,0.692,28.70065196882046,0.8013755236287496,0.5078411003631769,1.2025096267259843,0.9498159822111735,29.73954819259639,0.7733809488647783,False,False,0.0,0.08,7.161234309872451,2.249513019619653,11.430916145470126,6.139333810247633
520495,Campos Verdes,GO,Central-West,7,527,13.282732447817835,0.654,4.595713656620608,1.5231584304465458,0.6102274627953933,3.1384162808072067,1.0268665270551063,4.608009092857892,1.51909422462936,False,False,2.4042863433793924,0.0,1.0398753561165035,0.383436291650463,1.9161410544312567,0.9687808218618619
520500,Carmo do Rio Verde,GO,Central-West,9,1158,7.772020725388601,0.713,9.372660436446983,0.9602396311085978,0.4381770844087179,1.822938194173216,0.9960467552415175,9.58821581250424,0.9386522139252297,False,False,0.0,0.25,2.331321171254224,0.7069677133981747,3.7176498382073873,2.106155074850977
520505,Castelândia,GO,Central-West,6,345,17.391304347826086,0.701,2.690328662770107,2.2302107854071918,0.8143933640473463,4.8543328706173705,1.0377882594955203,2.682428676283961,2.2367789507499443,False,False,3.309671337229893,0.0,0.6233737435899047,0.16517936705175928,1.0909610036440698,0.6496440081848219
520510,Catalão,GO,Central-West,122,15730,7.755880483153211,0.766,119.1529660765419,1.023893940849355,0.850267953649469,1.2225397615912126,1.0139528146294257,118.22002783177419,1.0319740422799144,False,False,2.847033923458099,0.046875,34.13682449889899,7.884744257755633,44.08895097929337,28.12444091576939
520520,Caturaí,GO,Central-West,13,569,22.847100175746927,0.664,4.825630106005636,2.6939487102049378,1.4330234169762968,4.607010177619154,1.0911098380194126,4.747663356980407,2.738189088509472,True,False,8.174369893994363,0.0,1.0994878362365532,0.3415479419266095,1.993645729243492,1.0614502545172981
520530,Cavalcante,GO,Central-West,12,1563,7.677543186180422,0.584,15.241682368483621,0.7873146618521133,0.4063534255811965,1.3753637918110413,0.9676272032779104,15.763728892344892,0.7612412064398915,False,False,0.0,0.07692307692307693,3.273226363657218,1.2123969084919577,6.565476971949915,2.9242540219266755
520540,Ceres,GO,Central-West,31,3048,10.170603674540684,0.775,22.44937777581322,1.3808845977637365,0.9380723895848917,1.9601223796769072,1.0796564921840863,23.11806105654681,1.340942907113791,False,False,8.550622224186782,0.0,6.112325736122069,1.5010420402764557,8.465959328126505,5.498598354088373
520545,Cezarina,GO,Central-West,13,1169,11.120615911035072,0.711,9.349813379710941,1.3904020831271295,0.7396127240975666,2.377772272977782,1.0387311823665182,9.352287567946515,1.3900342462260722,False,False,3.650186620289059,0.0,2.318283860787333,0.6904037948035178,3.7074600945733875,2.131663828131004
520547,Chapadão do Céu,GO,Central-West,13,2387,5.446166736489317,0.742,18.033497294506752,0.7208806915095707,0.3834664364121075,1.2328017493625847,0.9510968215512289,19.005461909035933,0.684013893596519,False,False,0.0,0.0,4.56199179459335,1.1302270346586865,7.025289363023527,4.402534523136637
520549,Cidade Ocidental,GO,Central-West,116,12554,9.240082842122032,0.717,103.75275264148166,1.1180426258264085,0.9238435999087958,1.340996115931431,1.0649214819449682,103.29211381111544,1.1230286197078196,False,False,12.247247358518337,0.10077519379844961,27.826744523523683,7.630819347084772,39.92089174105388,22.547179884923914
520551,Cocalzinho de Goiás,GO,Central-West,18,2634,6.83371298405467,0.657,23.546965682283236,0.7644297037194572,0.4528182061472491,1.2081913355169749,0.9488482105779046,23.282215677936172,0.773122294243586,False,False,0.0,0.0,5.609406027987935,1.804820766037179,9.612867296492944,4.834348589277524
520552,Colinas do Sul,GO,Central-West,4,464,8.620689655172413,0.658,4.012325910246955,0.99692798877193,0.26821111541064196,2.5523232583423012,0.9998613612012174,4.17628344427694,0.9577893965701696,False,False,0.0,0.2,0.902253914937888,0.30825905349821436,1.6730387111306582,0.8610680093824354
520570,Córrego do Ouro,GO,Central-West,5,305,16.393442622950822,0.686,2.4264041929860607,2.060662446287128,0.664088744950918,4.808829525963865,1.0294729104037925,2.4865601493859586,2.010809994375049,False,False,2.5735958070139393,0.16666666666666666,0.5527791142959877,0.1590489355380259,0.99439891206671,0.5727431394869578
520580,Corumbá de Goiás,GO,Central-West,7,1064,6.578947368421052,0.68,9.04961213821201,0.7735138139724775,0.3098951249603303,1.5937989763079317,0.9781826016222089,8.910802890470832,0.7855633309413415,False,False,0.0,0.0,2.1577511933765083,0.6689954104946371,3.671594366241273,1.9578460403998297
520590,Corumbaíba,GO,Central-West,2,1031,1.939864209505335,0.698,8.3803988214017,0.23865212654228804,0.026803642163774163,0.8616378714397313,0.9315956234158862,8.313045133220113,0.24058572616281307,False,True,0.0,0.0,2.0132464921393094,0.5618091968589783,3.366855272602585,1.9114149373180942
520620,Cristalina,GO,Central-West,82,10339,7.931134539123707,0.699,86.2425471061752,0.9508067972418289,0.7561802595444437,1.1802160629680856,0.9752096246720311,87.41820006878542,0.9380197708884181,False,False,0.0,0.046511627906976744,22.269697905483653,5.902564219712124,33.704469572648236,18.85422512806469
520630,Cristianópolis,GO,Central-West,2,405,4.938271604938271,0.688,3.254004761090363,0.6146272506773571,0.06903038799589763,2.2190714311889947,0.9857739236681348,3.2222052561449557,0.6206929233281677,False,False,0.0,0.0,0.7392422209111641,0.20734739733511715,1.3357328071718566,0.7632803513158813
520640,Crixás,GO,Central-West,26,2397,10.84689194826867,0.708,19.300595801018442,1.3471086731233473,0.879752935032812,1.9739049791135774,1.0642968450798884,19.586881738875924,1.3274190525383813,False,False,6.699404198981558,0.07142857142857142,4.856308822469808,1.3453356824975191,7.601847394191291,4.383684364667931
520650,Cromínia,GO,Central-West,2,364,5.4945054945054945,0.706,2.859201758520162,0.6994959324014758,0.07856221077410964,2.525484247752387,0.9902089196453179,2.9132044089769176,0.6865292369588223,False,False,0.0,0.0,0.6817424520338861,0.19932239497003712,1.1492714805952786,0.6728001769030795
520660,Cumari,GO,Central-West,2,314,6.369426751592357,0.737,2.3088846702889003,0.8662190995229524,0.09728732408728738,3.1274273224678124,0.9964578746814109,2.2987348420067035,0.8700438012476811,False,False,0.0,0.0,0.5583655905815661,0.1415236359461818,0.9139015245799899,0.5855611535261835
520670,Damianópolis,GO,Central-West,4,581,6.884681583476764,0.654,5.091781558611199,0.785579654970708,0.21135046650977674,2.011231751184147,0.9878672198265493,5.433911356570216,0.736118007365642,False,False,0.0,0.0,1.145056561215406,0.41362443829678064,2.1284322957615633,1.0723864459770975
520680,Damolândia,GO,Central-West,3,304,9.86842105263158,0.697,2.4218272001211365,1.2387341259731264,0.24897423344932296,3.619318668920661,1.0066216024748702,2.3955403292103608,1.2523270693542807,False,False,0.5781727998788635,0.25,0.5611810083471124,0.16547635209242118,0.9863731151832305,0.5665088234048652
520710,Diorama,GO,Central-West,3,234,12.82051282051282,0.729,1.8203868794429092,1.6480013308589032,0.33123319965995746,4.815110731286273,1.0136033805214923,1.9366484611754504,1.5490679181802296,False,False,1.1796131205570908,0.0,0.44017424586556336,0.14150788771642406,0.7282845909841559,0.42647810156101595
520725,Doverlândia,GO,Central-West,4,862,4.640371229698376,0.668,7.309450281787523,0.5472367751055831,0.1472272696702963,1.4010291261285348,0.9641072120889637,7.58436076144108,0.5274010725249273,False,False,0.0,0.0,1.6731440248439622,0.4893427642640594,3.0103721395166265,1.6155419543999938
520735,Edealina,GO,Central-West,8,463,17.278617710583156,0.702,3.601435428868812,2.2213365081802254,0.9564771372362261,4.377143727071892,1.0497036798409225,3.6267911738558625,2.2058066253356166,False,False,4.398564571131188,0.0,0.8456848335801941,0.22564018109647338,1.4524096134404203,0.8676361366737387
520740,Edéia,GO,Central-West,13,1619,8.029647930821495,0.739,12.208308415499271,1.0648485897928024,0.5664372743723054,1.8210325505512854,1.0081531428938373,12.457724961615632,1.043529219023153,False,False,0.7916915845007289,0.0,3.1010327328781657,0.7518287833898574,4.745094140624367,2.9887236198406173
520750,Estrela do Norte,GO,Central-West,2,427,4.68384074941452,0.707,3.3735042936489146,0.5928553296242352,0.06658512681351962,2.140465336262613,0.984439354391521,3.3819692963892596,0.5913714243755225,False,False,0.0,0.0,0.7846650018458313,0.2212346097025366,1.3694498573122715,0.7982810402014237
520753,Faina,GO,Central-West,6,619,9.693053311793214,0.65,5.408769478900303,1.10930961717006,0.4050802716982887,2.414551204556841,1.0065471795133851,5.679208843965428,1.0564851839135017,False,False,0.5912305210996971,0.14285714285714285,1.237119574872368,0.4065970132960369,2.240473086004541,1.147427875928638
520760,Fazenda Nova,GO,Central-West,7,562,12.455516014234876,0.685,4.675969779609023,1.4970156630450462,0.5997538086416424,3.0845499953321176,1.025946441513506,4.909762803237083,1.4257307899650042,False,False,2.324030220390977,0.125,1.0940197718654932,0.33542253729238225,1.906976947665777,1.0409104591779004
520780,Firminópolis,GO,Central-West,13,1070,12.149532710280374,0.732,8.515699219080918,1.5265921993664617,0.8120579139381854,2.610675464203723,1.0480066371697703,8.850594715458907,1.4688278491945324,False,False,4.484300780919082,0.13333333333333333,2.1840825482298314,0.6572848608460814,3.329896533335648,1.9287793528801376
520790,Flores de Goiás,GO,Central-West,12,1091,10.999083409715857,0.597,10.664567746776825,1.1252214140255976,0.5807558251881069,1.965654731972871,1.0139749668458107,11.124943564899155,1.0786571572247592,False,False,1.3354322532231748,0.14285714285714285,2.3784839802304494,0.9136726992976976,4.528685873144414,2.0103174174892087
520800,Formosa,GO,Central-West,154,19088,8.067896060352053,0.744,154.47219996877806,0.9969431394848167,0.8456963130137991,1.1674285443190586,0.9980272931495994,156.35366456970726,0.9849465340247403,False,False,0.0,0.09941520467836257,42.85618836868211,11.101008760364044,58.43430808453207,34.11084669081982
520810,Formoso,GO,Central-West,4,618,6.472491909385114,0.715,4.894707781537222,0.8172091529320609,0.21985999079201035,2.0922092181683944,0.9900354438788367,4.972905748468918,0.8043586993844674,False,False,0.0,0.0,1.1782342401122232,0.35004572531146805,1.962205836104004,1.1372824700998878
520815,Gameleira de Goiás,GO,Central-West,4,385,10.38961038961039,0.659,3.2176031643143626,1.2431613830950337,0.3344571573380061,3.1827270852883265,1.0088795798540988,3.157020639906348,1.2670173737345787,False,False,0.7823968356856374,0.0,0.711463660433014,0.20401843242580806,1.341297831859158,0.7305251728335936
520830,Divinópolis de Goiás,GO,Central-West,9,787,11.435832274459974,0.653,6.904030620485726,1.3035863388692235,0.5948532457271091,2.474754477466868,1.0228323213031867,7.10217744369013,1.267217000892589,False,False,2.0959693795142744,0.1,1.5664999439156198,0.5479135256698419,2.873983983165522,1.4533908847637746
520840,Goianápolis,GO,Central-West,17,2064,8.236434108527133,0.703,16.986918808079093,1.0007700744360235,0.582652876586477,1.6024159363456372,1.0001283964780388,16.65285504252765,1.0208459724525205,False,False,0.013081191920907287,0.05555555555555555,4.187929176943548,1.2590644923474663,6.772368500686761,3.7686323622393885
520850,Goiandira,GO,Central-West,7,489,14.314928425357872,0.76,3.64577225831104,1.9200321643905582,0.7692281595540277,3.956161147747592,1.0378837174283053,3.6534212912737463,1.916012264098753,False,False,3.35422774168896,0.125,0.9324803263567486,0.26087878740600323,1.415606997130531,0.887691273381466
520860,Goianésia,GO,Central-West,98,11056,8.863965267727929,0.727,90.27916917503663,1.0855217310428935,0.8812578734606851,1.3229160480407716,1.044075339089664,92.20556064679421,1.0628426237263733,False,False,7.720830824963372,0.0392156862745098,24.13464929419216,6.377483419042911,34.7131480406562,19.946715397457076
520870,Goiânia,GO,Central-West,1834,223792,8.195109744762993,0.799,1684.8085880583108,1.0885509564701517,1.0392960158748987,1.1395372939342643,1.0843030835699274,1715.1880420298996,1.069270514403475,True,False,149.19141194168924,0.01977552111170497,543.7954996432129,105.4581467255655,591.5785067074191,392.576280082794
520880,Goianira,GO,Central-West,94,9884,9.510319708619992,0.694,85.27472505276117,1.1023195904981262,0.8907634967431283,1.3489736938313457,1.0512741613637013,83.97044674129071,1.1194414659911232,False,False,8.72527494723883,0.050505050505050504,21.85713798428081,6.544265576005736,33.625550367325914,17.855506962008338
520890,Goiás,GO,Central-West,24,3086,7.777057679844459,0.709,24.90819532570293,0.963538292765604,0.6171752187261856,1.4337295804826988,0.991728829311046,25.732418685959807,0.9326756374088903,False,False,0.0,0.04,6.337467960293644,1.7153252760851028,9.764128724283033,5.637930292227775
520910,Goiatuba,GO,Central-West,37,4732,7.819103972950128,0.725,37.53085394281612,0.9858555325273185,0.6940413493356823,1.3589111687792312,0.9956638497088792,39.00418430985953,0.9486161716923045,False,False,0.0,0.05128205128205128,9.759275915480666,2.461364369002328,14.536204464907613,8.646186984862663
520915,Gouvelândia,GO,Central-West,10,546,18.315018315018317,0.674,4.529277388331265,2.207857709435705,1.0570008199125354,4.060572367523157,1.0611776189289186,4.608727186872367,2.1697964740643125,True,False,5.470722611668735,0.16666666666666666,1.0478444450929447,0.3126187523138405,1.8539664812280527,1.0175172198343663
